attr:Activity_ID,id,name[1],description[1],attr:Multiple_Choice_Type_(if_applicable),datatype,attr:Input_Options,attr:Calculation,attr:Quantity_Sub-Type,attr:Validation_Condition,attr:Editable,attr:Required,attr:Skip_Logic,attr:Linkages_to_Aggregate_Indicators,attr:Notes,map_to_concept_url[0],attr:ICD-11_URI,attr:ICD-11_Comments_Considerations,map_type[0],map_to_concept_url[1],attr:ICD-10_Comments_Considerations,map_type[1],map_to_concept_url[2],attr:ICD-9_Comments_Considerations,map_type[2],map_to_concept_url[3],attr:LOINC_version_2.68_Comments_Considerations,map_type[3],map_to_concept_url[4],attr:ICHI_URI,attr:ICHI_Comments_Considerations,map_type[4],map_to_concept_url[5],attr:ICF_Comments_Considerations,map_type[5],map_to_concept_url[6],attr:SNOMED_GPS_Code_Comments_Considerations,map_type[6],map_to_concept_url[7],attr:Snomed_CT_International_Version_Comments_Considerations,map_type[7],attr:HL7_FHIR_R4_Resource,attr:HL7_FHIR_R4_Values,map_to_concept_url[8],map_type[8],attr:ICD-11_Description,map_to_concept_url[9],attr:WHO_ATC_Name,attr:Activity_Group,map_type[9],resource_type,source,owner_id,owner_type,retired,name_type[1],map_from_concept_url[10],map_type[10],map_to_concept_url[10],concept_class,attr:ValueSet_URL
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE21,Typhoid Vaccines,Vaccine terminology codes for Typhoid,,Codes,,,,,Yes,,,"IMMZ.IND.18, IMMZ.IND.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07AP10,"typhoid, combinations with paratyphi types",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE21,Typhoid Vaccines,Vaccine terminology codes for Typhoid,,Codes,,,,,Yes,,,"IMMZ.IND.18, IMMZ.IND.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07AP02,"typhoid, inactivated, whole cell",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE21,Typhoid Vaccines,Vaccine terminology codes for Typhoid,,Codes,,,,,Yes,,,"IMMZ.IND.18, IMMZ.IND.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07AP01,"typhoid, oral, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE21,Typhoid Vaccines,Vaccine terminology codes for Typhoid,,Codes,,,,,Yes,,,"IMMZ.IND.18, IMMZ.IND.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07AP03,"typhoid, purified polysaccharide antigen",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/871908002,Vaccine product containing only Human alphaherpesvirus 3 and Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/419550004,Measles + mumps + rubella + varicella vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BD54,"measles, combinations with mumps, rubella and varicella, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/419771007,Measles/mumps/rubella/varicella vaccine powder and solvent for injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/412530002,Varicella virus live vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/108729007,Varicella virus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/2221000221107,Vaccine product containing only live attenuated Human alphaherpesvirus 3 antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/407746005,Varicella-zoster live attenuated vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/407933006,Varicella-zoster live attenuated vaccine injection (pdr for recon)+solvent (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM8DG3,http://id.who.int/icd/entity/643642263,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836495005,Vaccine product containing Human alphaherpesvirus 3 antigen (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/407737004,Varicella-zoster vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,Varicella zoster vaccines,/orgs/WHO/sources/WHOATC/concepts/J07BK,Varicella zoster vaccines,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE22,Varicella Vaccines,Vaccine terminology codes for Varicella,,Codes,,,,,Yes,,,"IMMZ.IND.12, IMMZ.IND.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BK01,"varicella, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE23,Yellow Fever Vaccines,Vaccine terminology codes for Yellow Fever,,Codes,,,,,Yes,,,"IMMZ.IND.16, IMMZ.IND.44",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333652001,Yellow fever live vaccine injection solution vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE23,Yellow Fever Vaccines,Vaccine terminology codes for Yellow Fever,,Codes,,,,,Yes,,,"IMMZ.IND.16, IMMZ.IND.44",,/orgs/WHO/sources/ICD-11-WHO/concepts/XM0N24,http://id.who.int/icd/entity/187973104,Extension codes are not used in primary tabulation.,Unspecified map type,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/836385002,Vaccine product containing Yellow fever virus antigen (medicinal product) Yellow fever virus antigen-containing vaccine product,Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/56844000,Yellow fever vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,Yellow fever vaccine,/orgs/WHO/sources/WHOATC/concepts/J07BL,Yellow fever vaccines,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE23,Yellow Fever Vaccines,Vaccine terminology codes for Yellow Fever,,Codes,,,,,Yes,,,"IMMZ.IND.16, IMMZ.IND.44",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/1121000221106,Vaccine product containing only live attenuated Yellow fever virus antigen (medicinal product),Unspecified map type,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07BL01,"yellow fever, live attenuated",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/412373007,Diphtheria + pertussis + tetanus + Haemophilus influenzae type b vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333691006,Haemophilus influenzae Type b (Hib)/diphtheria/tetanus/pertussis vaccine vial+prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333693009,Haemophilus influenzae Type b (Hib)/diphtheria/tetanus/pertussis vaccine prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/333696001,Haemophilus influenzae Type b (Hib)/diphtheria/tetanus/pertussis vaccine vial (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/396457007,"Diphtheria, acellular pertussis, hepatitis B and inactivated polio vaccine (product)",Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414002009,Diphtheria + tetanus + inactivated poliovirus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414003004,Diphtheria + tetanus + pertussis + inactivated poliovirus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414004005,Diphtheria + tetanus + pertussis + poliomyelitis + haemophilus influenzae b vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414005006,Diphtheria + tetanus + pertussis + poliomyelitis vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414006007,Diphtheria + tetanus + poliomyelitis vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA01,diphtheria-poliomyelitis-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,/orgs/SNOMED-International/sources/SNOMED-GPS/concepts/774618008,Vaccine product containing only whole cell Bordetella pertussis and Clostridium tetani toxoid adsorbed and Corynebacterium diphtheriae toxoid antigens (medicinal product),Unspecified map type,/orgs/IHTSDO/sources/SNOMED-CT/concepts/421245007,Diphtheria + pertussis + tetanus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/426081003,Diphtheria + tetanus + pertussis + recombinant hepatitis B virus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/426361005,Diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis 25micrograms/recombinant hepatitis B virus surface antigen 10micrograms/inactivated poliomyelitis injection solution 0.5mL prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/426842004,Diphtheria + tetanus + pertussis + poliomyelitis + recombinant hepatitis B virus + recombinant haemophilus influenzae type B vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/427542001,Diphtheria + tetanus + pertussis + poliomyelitis + recombinant hepatitis B virus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/427682002,Diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis toxoid 25micrograms injection solution 0.5mL prefilled syringe (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/427806004,Diphtheria + tetanus + haemophilus influenzae type b vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA06,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA09,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA11,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA13,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA05,diphtheria-hepatitis B-pertussis-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA02,diphtheria-pertussis-poliomyelitis-tetanus,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07CA12,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B,IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE24,Diphtheria + Tetanus + Pertussis Vaccines,"Vaccine terminology codes for Diphtheria, Tetanus and Pertussis (DTP)",,Codes,,,,,Yes,,,"IMMZ.IND.2, IMMZ.IND.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunization.vaccineCode,,,,,/orgs/WHO/sources/WHOATC/concepts/J07AM51,"tetanus toxoid, combinations with diphtheria toxoid",IMMZ.Z Vaccine Library,Equivalent,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE25,Inactivated Polio Vaccines,Vaccine terminology codes for Inactivated Polio Vaccines,,Codes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/449240007,Diphtheria + acellular pertussis adsorbed + inactivated polio + tetanus toxoids vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
IMMZ.Z1 Vaccine Library,IMMZ.Z1.DE25,Inactivated Polio Vaccines,Vaccine terminology codes for Inactivated Polio Vaccines,,Codes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,/orgs/IHTSDO/sources/SNOMED-CT/concepts/414002009,Diphtheria + tetanus + inactivated poliovirus vaccine (product),Unspecified map type,Immunization.vaccineCode,,,,,,,IMMZ.Z Vaccine Library,,Concept,smart-example-immz,WHO-Smart-Guidelines,Organization,FALSE,Fully Specified,,,,Data Element,
